Documento,Sub_Modalidade,TemEadSN,Transportador,CidadeEntrega,PrazoCd,LevePesadoLiquido,PrazoTransporte,SinalizacaoDePendencia,Canal_de_Entrega,Carga_Promessa,SLA_Cliente,PromessaIntegracao,ExpedicaoIntegracao,PrometidaExpedicao,DiaPromessa,Tempo_Insucesso,Insucessos,Tempo_Transferencia,Transferencias,Dias_Atraso,Tempo_RotaDeEntrega,TentativasDeEntrega
2795213970,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2795364960,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2795508390,Direta D0,N,LSA,FLORIANOPOLIS  ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2795928440,Direta D0,N,LSA,SAO JOSE       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2796004920,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2796023770,Direta D0,S,LSA,SAO JOSE       ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,2,2,2,null,null,1,1,null,0,1
2796245690,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,POMERODE       ,5,PESADO,0,N,CD ONLINE,0,No Prazo,6,6,0,5,null,null,3,1,null,0,1
2796263640,Direta Viagem,S,JEV TRANSPORTES LTDA,CRICIUMA       ,4,PESADO,1,N,CD ONLINE,0,No Prazo,5,4,1,4,null,null,0,1,null,0,1
2796965560,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,PENHA          ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,5,0,6,null,null,2,1,null,0,1
2796992490,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,2,PESADO,0,N,CD ONLINE,0,No Prazo,3,2,1,4,null,null,null,null,null,0,1
2797041700,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,NOVA TRENTO    ,6,PESADO,0,N,CD ONLINE,0,No Prazo,8,6,2,2,null,null,null,null,null,0,1
2797115090,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,0,PESADO,0,N,CD ONLINE,0,No Prazo,2,1,1,4,null,null,null,null,null,0,1
2797286360,Direta Viagem,N,JEV TRANSPORTES LTDA,IMBITUBA       ,3,LEVE,1,N,CD ONLINE,0,Fora do Prazo,3,2,1,5,1,1,null,null,null,0,1
2797311900,Direta D0,S,LSA,SAO JOSE       ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,5,null,null,0,1,null,0,1
2797895921,Direta D0,N,LSA,SAO JOSE       ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2798068030,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,3,2,2,null,null,1,1,null,0,1
2799183480,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,3,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,4,3,1,4,null,null,null,null,null,0,1
2799195980,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,4,null,null,null,null,null,0,1
2799601680,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,5,null,null,0,1,null,0,1
2799710710,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,5,null,null,0,1,null,0,1
2799827130,Direta D0,S,LSA,SAO JOSE       ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,5,null,null,1,2,null,0,1
2800135320,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2800468030,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,6,null,null,null,null,null,0,1
2801632570,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2801676310,Direta D0,N,LSA,FLORIANOPOLIS  ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,4,null,null,null,null,null,0,1
2801982920,Direta D0,N,LSA,FLORIANOPOLIS  ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2802267150,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,6,null,null,1,1,null,0,1
2802494190,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,5,0,2,null,null,1,1,null,0,1
2802597000,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,MAFRA          ,7,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,8,7,1,5,null,null,null,null,null,0,1
2802644060,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,2,null,null,null,null,null,0,1
2803752270,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2756772870,Direta Viagem,S,JEV TRANSPORTES LTDA,CRICIUMA       ,5,PESADO,1,S,CD ONLINE,0,No Prazo,53,17,36,4,null,null,2,1,null,0,1
2763476570,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,CAMPO ALEGRE   ,8,PESADO,0,N,CD ONLINE,0,No Prazo,11,11,0,6,null,null,8,1,null,0,1
2764206390,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,XANXERE        ,6,LEVE,2,S,CD ONLINE,0,Fora do Prazo,53,78,-25,2,1,3,14,3,null,0,1
2764568640,Direta Viagem,S,JEV TRANSPORTES LTDA,CRICIUMA       ,5,PESADO,1,N,CD ONLINE,0,No Prazo,7,5,2,6,null,null,3,1,null,0,1
2765022890,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,CHAPECO        ,6,PESADO,2,N,CD ONLINE,0,No Prazo,9,6,3,2,null,null,null,null,null,0,1
2765605260,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,2,4,2,null,null,null,null,null,0,1
2765939730,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,XAXIM          ,9,PESADO,2,N,CD ONLINE,0,No Prazo,12,9,3,2,null,null,7,1,null,0,1
2765970320,Direta D0,N,IQVELO LOG,BIGUACU        ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,1,1,6,null,null,null,null,null,0,1
2766325900,Direta D0,S,IQVELO LOG,PALHOCA        ,3,PESADO,0,N,CD ONLINE,0,No Prazo,5,5,0,3,null,null,2,1,null,0,1
2766609200,Direta D0,N,IQVELO LOG,SAO JOSE       ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,1,2,2,null,null,null,null,null,0,1
2766892261,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2767366250,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2767457330,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAPEMA        ,1,LEVE,0,N,CD ONLINE,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2767953700,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,1,LEVE,0,N,CD ONLINE,1,Fora do Prazo,1,2,-1,4,null,null,null,null,null,0,1
2768311200,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,LAGES          ,8,PESADO,1,N,CD ONLINE,0,No Prazo,9,8,1,5,null,null,6,1,null,0,1
2768449630,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2768847710,Direta Viagem,N,JEV TRANSPORTES LTDA,TUBARAO        ,5,PESADO,1,N,CD ONLINE,0,No Prazo,6,5,1,3,null,null,null,null,null,0,1
2769022350,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2769221820,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,LAGES          ,6,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,7,6,1,5,null,null,null,null,null,0,1
2769278541,Direta D0,S,IQVELO LOG,FLORIANOPOLIS  ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,6,0,4,null,null,4,1,null,0,1
2769299370,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,2,2,2,null,null,null,null,null,0,1
2769485260,Direta Viagem,N,JEV TRANSPORTES LTDA,JACINTO MACHADO,10,PESADO,7,N,CD ONLINE,0,No Prazo,12,4,8,4,null,null,null,null,null,0,1
2769713931,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,2,null,null,null,null,null,0,1
2770268750,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,5,LEVE,0,N,CD ONLINE,1,No Prazo,6,6,0,7,null,null,0,1,null,0,1
2770371930,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,4,null,null,null,null,null,0,1
2770385270,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,4,null,null,null,null,null,0,1
2770525560,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,3,LEVE,0,N,CD ONLINE,0,No Prazo,3,3,0,5,null,null,1,1,null,0,1
2770991370,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,CHAPECO        ,8,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,9,4,5,5,null,null,null,null,null,0,1
2771259710,Direta Viagem,S,JEV TRANSPORTES LTDA,CRICIUMA       ,6,PESADO,1,N,CD ONLINE,0,No Prazo,7,3,4,4,null,null,2,1,null,0,1
2771273000,Direta D0,S,IQVELO LOG,FLORIANOPOLIS  ,5,PESADO,0,N,CD ONLINE,0,No Prazo,6,6,0,3,null,null,2,1,null,0,1
2771387321,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2771530790,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,GASPAR         ,3,LEVE,0,N,CD ONLINE,0,Fora do Prazo,3,6,-3,7,2,2,null,null,1,0,2
2771553150,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN. PICARRAS ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,6,null,null,null,null,null,0,1
2772293660,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,0,2,2,null,null,null,null,null,0,1
2772707381,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,4,null,null,null,null,null,0,1
2772916420,Direta D0,S,IQVELO LOG,FLORIANOPOLIS  ,7,LEVE,0,N,CD ONLINE,0,No Prazo,8,4,4,3,null,null,2,1,null,0,1
2772929690,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2773723950,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,CAPINZAL       ,3,PESADO,14,N,CD LOJAS FISICAS,0,No Prazo,20,3,17,3,null,null,1,1,null,0,1
2773970820,Direta D0,N,IQVELO LOG,PALHOCA        ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2774187000,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,3,null,null,0,1,null,0,1
2774201560,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD LOJAS FISICAS,0,Fora do Prazo,1,1,0,7,null,null,null,null,null,0,1
2774543901,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2774821030,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,S.FCO DO SUL   ,3,PESADO,0,S,CD ONLINE,0,Fora do Prazo,33,40,-7,6,0,1,1,1,null,0,1
2774948090,Direta D0,N,IQVELO LOG,SAO JOSE       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2775983040,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,RIO NEGRO      ,6,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,7,6,1,5,null,null,4,1,null,0,1
2776007680,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,7,null,null,null,null,null,0,1
2776423380,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,2,null,null,null,null,null,0,1
2776430831,Direta D0,N,IQVELO LOG,PALHOCA        ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2777812600,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,JOACABA        ,18,PESADO,14,N,CD ONLINE,0,No Prazo,22,5,17,5,null,null,2,1,null,0,1
2778074240,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2778213200,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,4,PESADO,0,N,CD ONLINE,1,Fora do Prazo,5,6,-1,3,0,1,4,1,null,0,1
2778488920,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,3,LEVE,0,N,CD ONLINE,0,No Prazo,4,4,0,3,null,null,0,2,null,0,1
2778497740,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,6,0,5,null,null,null,null,null,0,1
2778560450,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,3,null,null,null,null,null,0,1
2779197500,Direta D0,S,IQVELO LOG,FLORIANOPOLIS  ,7,PESADO,0,N,CD ONLINE,1,Fora do Prazo,9,10,-1,3,null,null,8,1,null,0,1
2779260080,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,9,PESADO,1,N,CD ONLINE,1,No Prazo,12,4,8,6,null,null,null,null,null,0,1
2779293930,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2779653590,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,PENHA          ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,2,2,6,null,null,null,null,null,0,1
2779673110,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2780332590,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2780357620,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ARAQUARI       ,9,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,9,9,0,6,null,null,null,null,null,0,1
2780687880,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2781396400,Direta D0,S,IQVELO LOG,FLORIANOPOLIS  ,4,PESADO,0,N,CD ONLINE,0,No Prazo,6,5,1,6,null,null,3,1,null,0,1
2781509450,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,4,PESADO,0,N,CD ONLINE,0,No Prazo,6,6,0,6,null,null,3,2,null,0,1
2781541600,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,5,LEVE,0,N,CD ONLINE,0,No Prazo,7,7,0,7,null,null,3,1,null,0,1
2781638550,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,3,PESADO,0,N,CD ONLINE,0,No Prazo,5,5,0,6,null,null,2,1,null,0,1
2781703380,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2781733350,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BARRA VELHA    ,2,LEVE,0,N,CD ONLINE,0,No Prazo,3,3,0,4,null,null,null,null,null,0,1
2782117090,Direta D0,S,IQVELO LOG,SAO JOSE       ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,3,1,6,null,null,1,1,null,0,1
2782546120,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,6,null,null,null,null,null,0,1
2782865140,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,7,null,null,null,null,null,0,1
2783627450,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,DIONI.CERQUEIRA,16,PESADO,14,N,CD ONLINE,0,No Prazo,19,3,16,5,null,null,null,null,null,0,1
2783945370,Direta D0,S,IQVELO LOG,PALHOCA        ,3,LEVE,0,N,CD ONLINE,0,No Prazo,3,3,0,5,null,null,1,1,null,0,1
2784005830,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,5,null,null,1,1,null,0,1
2784339441,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2784489080,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BALN. PICARRAS ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,5,0,2,null,null,2,1,null,0,1
2784900340,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2784905100,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,CHAPECO        ,6,PESADO,1,N,CD ONLINE,0,No Prazo,7,6,1,5,null,null,null,null,null,0,1
2785140910,Direta D0,S,LSA,FLORIANOPOLIS  ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,3,null,null,1,1,null,0,1
2785194300,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,4,PESADO,0,S,CD ONLINE,0,No Prazo,33,26,7,4,null,null,2,1,null,0,1
2785912720,Direta Viagem,S,JEV TRANSPORTES LTDA,CRICIUMA       ,4,LEVE,1,N,CD ONLINE,0,No Prazo,4,3,1,6,null,null,1,1,null,0,1
2786328360,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,S.FCO DO SUL   ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,6,null,null,null,null,null,0,1
2786328391,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,S.FCO DO SUL   ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,6,null,null,null,null,null,0,1
2786442960,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2786697400,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2786795160,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ARAQUARI       ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,6,null,null,null,null,null,0,1
2786798220,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2786960350,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,null,null,6,null,null,null,null,null,null,null
2787187200,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2787214080,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,7,null,null,null,null,null,0,1
2787484730,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,CANOINHAS      ,8,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,10,1,9,2,null,null,null,null,null,0,1
2787851140,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,3,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,4,3,1,4,null,null,null,null,null,0,1
2788733660,Direta Viagem,N,JEV TRANSPORTES LTDA,FORQUILHINHA   ,7,LEVE,1,N,CD ONLINE,0,No Prazo,8,5,3,3,null,null,null,null,null,0,1
2788835700,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,MARAVILHA      ,15,PESADO,14,N,CD ONLINE,0,No Prazo,17,1,16,6,null,null,null,null,null,0,1
2788985300,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAPEMA        ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2789176940,Direta Viagem,S,JEV TRANSPORTES LTDA,FORQUILHINHA   ,12,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,13,12,1,3,null,null,9,1,null,0,1
2789353740,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2789478690,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,7,PESADO,0,N,CD ONLINE,0,No Prazo,8,8,0,5,null,null,6,1,null,0,1
2789560630,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,5,0,3,null,null,1,1,null,0,1
2790078920,Direta D0,N,LSA,FLORIANOPOLIS  ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,3,null,null,null,null,null,0,1
2790156070,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,7,PESADO,0,N,CD ONLINE,0,No Prazo,8,8,0,7,null,null,5,1,null,0,1
2790427770,Direta D0,S,LSA,FLORIANOPOLIS  ,10,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,10,5,5,3,null,null,0,1,null,0,1
2790600280,Direta D0,N,LSA,SAO JOSE       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2790624930,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,GASPAR         ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2790841760,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,6,null,null,null,null,null,0,1
2791208130,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,PENHA          ,1,LEVE,0,N,CD ONLINE,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2791252600,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2791389700,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,INDAIAL        ,9,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,9,9,0,5,null,null,7,1,null,0,1
2791713620,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAPOA         ,6,PESADO,0,N,CD ONLINE,0,No Prazo,7,7,0,4,null,null,null,null,null,0,1
2792181120,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,7,null,null,null,null,null,0,1
2792200631,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,GASPAR         ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,7,null,null,null,null,null,0,1
2792270730,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,2,null,null,null,null,null,0,1
2792423750,Direta D0,N,LSA,SAO JOSE       ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,3,null,null,null,null,null,0,1
2792913490,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2793238010,Direta Viagem,N,JEV TRANSPORTES LTDA,SANGAO         ,9,PESADO,1,S,CD LOJAS FISICAS,0,No Prazo,10,9,1,5,null,null,null,null,null,0,1
2794017270,Direta D0,N,LSA,SAO JOSE       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2794147440,Direta D0,N,LSA,FLORIANOPOLIS  ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,5,0,3,null,null,null,null,null,0,1
2794352190,Direta Viagem,N,JEV TRANSPORTES LTDA,GRAVATAL       ,6,LEVE,1,N,CD ONLINE,0,No Prazo,7,6,1,6,null,null,null,null,null,0,1
2794459740,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,2,null,null,null,null,null,0,1
