Data;Filial;producao
15/07/2022;REC;22726
15/07/2022;SSA;12554
15/07/2022;TECA;237061
15/07/2022;VIX;20572
16/07/2022;BHZ;29684
16/07/2022;BSB;9637
16/07/2022;CGB;3830
16/07/2022;CGR;3648
16/07/2022;FOR;9598
16/07/2022;RIO;60205
16/07/2022;MAO;1824
16/07/2022;POA;14128
16/07/2022;REC;12194
16/07/2022;SSA;5175
16/07/2022;TECA;217939
16/07/2022;VIX;23491
17/07/2022;BHZ;13619
17/07/2022;BSB;1541
17/07/2022;CGB;1448
17/07/2022;CGR;555
17/07/2022;FOR;7595
17/07/2022;RIO;23585
17/07/2022;POA;17422
17/07/2022;REC;12277
17/07/2022;SSA;11003
17/07/2022;TECA;111449
17/07/2022;VIX;9286
18/07/2022;BHZ;27328
18/07/2022;BSB;11909
18/07/2022;CGB;9191
18/07/2022;CGR;6370
18/07/2022;FOR;4785
18/07/2022;RIO;52438
18/07/2022;MAO;2997
18/07/2022;POA;15064
18/07/2022;REC;21038
18/07/2022;SSA;6647
18/07/2022;TECA;192612
18/07/2022;VIX;10418
19/07/2022;BHZ;26193
19/07/2022;BSB;10843
19/07/2022;CGB;3918
19/07/2022;CGR;4274
19/07/2022;FOR;4832
19/07/2022;RIO;43668
19/07/2022;MAO;1023
19/07/2022;POA;13824
19/07/2022;REC;21122
19/07/2022;SSA;13012
19/07/2022;TECA;259152
19/07/2022;VIX;15746
20/07/2022;BHZ;35527
20/07/2022;BSB;11247
20/07/2022;CGB;364
20/07/2022;CGR;5865
20/07/2022;FOR;2174
20/07/2022;RIO;53209
20/07/2022;MAO;1607
20/07/2022;POA;16720
20/07/2022;REC;20766
20/07/2022;SSA;7551
20/07/2022;TECA;275466
20/07/2022;VIX;21491
21/07/2022;BHZ;30974
21/07/2022;BSB;11772
21/07/2022;CGB;6277
21/07/2022;CGR;4102
21/07/2022;FOR;3573
21/07/2022;RIO;50955
21/07/2022;MAO;4943
21/07/2022;POA;16545
21/07/2022;REC;22006
21/07/2022;SSA;13194
21/07/2022;TECA;262422
21/07/2022;VIX;32926
22/07/2022;BHZ;35531
22/07/2022;BSB;10072
22/07/2022;CGB;8663
22/07/2022;CGR;4317
22/07/2022;FOR;3507
22/07/2022;RIO;57677
22/07/2022;MAO;4938
22/07/2022;POA;17637
22/07/2022;REC;26142
22/07/2022;SSA;7553
22/07/2022;TECA;256780
22/07/2022;VIX;18890
23/07/2022;BHZ;20060
23/07/2022;BSB;8731
23/07/2022;CGB;6492
23/07/2022;CGR;4545
23/07/2022;FOR;2545
23/07/2022;RIO;42486
23/07/2022;MAO;1170
23/07/2022;POA;10843
23/07/2022;REC;12656
23/07/2022;SSA;11141
23/07/2022;TECA;177666
23/07/2022;VIX;17476
24/07/2022;BHZ;2037
24/07/2022;BSB;4054
24/07/2022;CGR;1341
24/07/2022;FOR;2421
24/07/2022;RIO;9671
24/07/2022;POA;29483
24/07/2022;REC;11675
24/07/2022;SSA;19532
24/07/2022;TECA;32127
24/07/2022;VIX;538
25/07/2022;BHZ;21740
25/07/2022;BSB;8554
25/07/2022;CGB;11301
25/07/2022;CGR;4544
25/07/2022;FOR;4446
25/07/2022;RIO;23664
25/07/2022;MAO;3587
25/07/2022;POA;14464
25/07/2022;REC;24443
25/07/2022;SSA;8148
25/07/2022;TECA;71451
25/07/2022;VIX;11920
26/07/2022;BHZ;16217
26/07/2022;BSB;2986
26/07/2022;CGB;734
26/07/2022;CGR;4232
26/07/2022;FOR;6333
26/07/2022;RIO;39562
26/07/2022;MAO;1444
26/07/2022;POA;15652
26/07/2022;REC;19778
26/07/2022;SSA;1626
26/07/2022;TECA;167302
26/07/2022;VIX;11905
27/07/2022;BHZ;23648
27/07/2022;BSB;9415
27/07/2022;CGB;2640
27/07/2022;CGR;2127
27/07/2022;FOR;1063
27/07/2022;RIO;39080
27/07/2022;MAO;669
27/07/2022;POA;14609
27/07/2022;REC;24324
27/07/2022;SSA;4488
27/07/2022;TECA;181214
27/07/2022;VIX;14854
28/07/2022;BHZ;22702
28/07/2022;BSB;4129
28/07/2022;CGB;5850
28/07/2022;CGR;2301
28/07/2022;FOR;1595
28/07/2022;RIO;39130
28/07/2022;MAO;4069
28/07/2022;POA;15011
28/07/2022;REC;23224
28/07/2022;SSA;6114
28/07/2022;TECA;165055
28/07/2022;VIX;13461
29/07/2022;BHZ;21041
29/07/2022;BSB;9528
29/07/2022;CGB;3347
29/07/2022;CGR;1728
29/07/2022;FOR;3766
29/07/2022;RIO;37473
29/07/2022;MAO;2014
29/07/2022;POA;17112
29/07/2022;REC;18856
29/07/2022;SSA;6938
29/07/2022;TECA;168854
29/07/2022;VIX;14026
30/07/2022;BHZ;16674
30/07/2022;BSB;7001
30/07/2022;CGB;3842
30/07/2022;CGR;2901
30/07/2022;FOR;704
30/07/2022;RIO;26140
30/07/2022;MAO;2461
30/07/2022;POA;11086
30/07/2022;REC;8446
30/07/2022;SSA;1699
30/07/2022;TECA;125206
30/07/2022;VIX;13297
31/07/2022;BHZ;975
31/07/2022;BSB;2616
31/07/2022;FOR;671
31/07/2022;RIO;9992
31/07/2022;POA;8314
31/07/2022;REC;9847
31/07/2022;SSA;10473
31/07/2022;TECA;20783
31/07/2022;VIX;4412
01/08/2022;BHZ;16259
01/08/2022;BSB;5477
01/08/2022;CGB;6522
01/08/2022;CGR;3421
01/08/2022;FOR;2643
01/08/2022;RIO;14837
01/08/2022;MAO;4013
01/08/2022;POA;7161
01/08/2022;REC;15724
01/08/2022;SSA;7073
01/08/2022;TECA;67307
01/08/2022;VIX;5904
02/08/2022;BHZ;12742
02/08/2022;BSB;2337
02/08/2022;CGB;4225
02/08/2022;CGR;1444
02/08/2022;FOR;3057
02/08/2022;RIO;31452
02/08/2022;MAO;1432
02/08/2022;POA;15398
02/08/2022;REC;15850
02/08/2022;SSA;2303
02/08/2022;TECA;131227
02/08/2022;VIX;12084
03/08/2022;BHZ;21147
03/08/2022;BSB;7215
03/08/2022;CGB;148
03/08/2022;CGR;1373
03/08/2022;FOR;1326
03/08/2022;RIO;37263
03/08/2022;MAO;1227
03/08/2022;POA;12961
03/08/2022;REC;11568
03/08/2022;SSA;1462
03/08/2022;TECA;129125
03/08/2022;VIX;15668
04/08/2022;BHZ;19679
04/08/2022;BSB;6699
04/08/2022;CGB;3022
04/08/2022;CGR;3062
04/08/2022;FOR;2379
04/08/2022;RIO;40609
04/08/2022;MAO;2528
04/08/2022;POA;16569
04/08/2022;REC;8126
04/08/2022;SSA;9399
04/08/2022;TECA;176309
04/08/2022;VIX;13869
05/08/2022;BHZ;21066
05/08/2022;BSB;7277
05/08/2022;CGB;6114
05/08/2022;CGR;1240
05/08/2022;FOR;2703
05/08/2022;RIO;41651
05/08/2022;MAO;4385
05/08/2022;POA;15509
05/08/2022;REC;12832
05/08/2022;SSA;5107
05/08/2022;TECA;185237
05/08/2022;VIX;13301
06/08/2022;BHZ;17634
06/08/2022;BSB;6607
06/08/2022;CGB;288
06/08/2022;CGR;2374
06/08/2022;FOR;1828
06/08/2022;RIO;37144
06/08/2022;MAO;1653
06/08/2022;POA;10079
06/08/2022;REC;7330
06/08/2022;SSA;4937
06/08/2022;TECA;132521
06/08/2022;VIX;14453
07/08/2022;BHZ;329
07/08/2022;BSB;2104
07/08/2022;CGB;63
07/08/2022;CGR;389
07/08/2022;FOR;431
07/08/2022;RIO;9829
07/08/2022;POA;5437
07/08/2022;REC;7470
07/08/2022;SSA;8572
07/08/2022;TECA;42415
07/08/2022;VIX;74
08/08/2022;BHZ;19129
08/08/2022;BSB;7926
08/08/2022;CGB;8780
08/08/2022;CGR;4705
08/08/2022;FOR;3264
08/08/2022;RIO;17970
08/08/2022;MAO;500
08/08/2022;POA;12153
08/08/2022;REC;17831
08/08/2022;SSA;6056
08/08/2022;TECA;73081
08/08/2022;VIX;11824
09/08/2022;BHZ;14583
09/08/2022;BSB;4072
09/08/2022;CGB;4923
09/08/2022;CGR;906
09/08/2022;FOR;2904
09/08/2022;RIO;37061
09/08/2022;MAO;973
09/08/2022;POA;14713
09/08/2022;REC;20670
09/08/2022;SSA;3312
09/08/2022;TECA;170938
09/08/2022;VIX;12978
10/08/2022;BHZ;23773
10/08/2022;BSB;8314
10/08/2022;CGB;172
10/08/2022;CGR;3140
10/08/2022;FOR;3193
10/08/2022;RIO;46795
10/08/2022;MAO;1197
10/08/2022;POA;11546
10/08/2022;REC;16110
10/08/2022;SSA;4011
10/08/2022;TECA;182774
10/08/2022;VIX;18178
11/08/2022;BHZ;22975
11/08/2022;BSB;5160
11/08/2022;CGB;6598
11/08/2022;CGR;1769
11/08/2022;FOR;1010
11/08/2022;RIO;43660
11/08/2022;MAO;3174
11/08/2022;POA;15018
11/08/2022;REC;6701
11/08/2022;SSA;6239
11/08/2022;TECA;188964
11/08/2022;VIX;15496
12/08/2022;BHZ;22771
12/08/2022;BSB;8205
12/08/2022;CGB;2138
12/08/2022;CGR;2566
12/08/2022;FOR;2418
12/08/2022;RIO;40389
12/08/2022;MAO;2441
12/08/2022;POA;13787
12/08/2022;REC;15653
12/08/2022;SSA;6220
12/08/2022;TECA;193265
12/08/2022;VIX;14067
13/08/2022;BHZ;22927
13/08/2022;BSB;8427
13/08/2022;CGB;7683
13/08/2022;CGR;314
13/08/2022;FOR;706
13/08/2022;RIO;36906
13/08/2022;MAO;1514
13/08/2022;POA;9928
13/08/2022;REC;7877
13/08/2022;SSA;2300
13/08/2022;TECA;160710
13/08/2022;VIX;12623
14/08/2022;BHZ;2962
14/08/2022;BSB;1755
14/08/2022;CGR;2
14/08/2022;FOR;2064
14/08/2022;RIO;7377
14/08/2022;POA;3312
14/08/2022;REC;8500
14/08/2022;SSA;8920
14/08/2022;TECA;40224
14/08/2022;VIX;2784
15/08/2022;BHZ;19968
15/08/2022;BSB;9035
15/08/2022;CGB;5440
15/08/2022;CGR;5448
15/08/2022;FOR;4732
15/08/2022;RIO;29378
15/08/2022;MAO;1960
15/08/2022;POA;13231
15/08/2022;REC;14612
15/08/2022;SSA;5766
15/08/2022;TECA;121581
15/08/2022;VIX;10486
16/08/2022;BHZ;16575
16/08/2022;BSB;3243
16/08/2022;CGB;3947
16/08/2022;CGR;2230
16/08/2022;FOR;1080
16/08/2022;RIO;41767
16/08/2022;MAO;1822
16/08/2022;POA;13115
16/08/2022;REC;16366
16/08/2022;SSA;1310
16/08/2022;TECA;180439
16/08/2022;VIX;13998
17/08/2022;BHZ;21886
17/08/2022;BSB;7496
17/08/2022;CGB;249
17/08/2022;CGR;2577
17/08/2022;FOR;3022
17/08/2022;RIO;47224
17/08/2022;MAO;604
17/08/2022;POA;16024
17/08/2022;REC;17081
17/08/2022;SSA;5712
17/08/2022;TECA;187880
17/08/2022;VIX;12815
18/08/2022;BHZ;29079
18/08/2022;BSB;8040
18/08/2022;CGB;6430
18/08/2022;CGR;1752
18/08/2022;FOR;2749
18/08/2022;RIO;39500
18/08/2022;MAO;3367
18/08/2022;POA;15862
18/08/2022;REC;17745
18/08/2022;SSA;7642
18/08/2022;TECA;183801
18/08/2022;VIX;15339
19/08/2022;BHZ;24515
19/08/2022;BSB;8666
19/08/2022;CGB;7147
19/08/2022;CGR;3002
19/08/2022;FOR;1560
19/08/2022;RIO;44284
19/08/2022;MAO;1493
19/08/2022;POA;13867
19/08/2022;REC;16444
19/08/2022;SSA;5915
19/08/2022;TECA;181221
19/08/2022;VIX;17676
20/08/2022;BHZ;20363
20/08/2022;BSB;8491
20/08/2022;CGB;4553
20/08/2022;CGR;1121
20/08/2022;FOR;3266
20/08/2022;RIO;35096
20/08/2022;MAO;2820
20/08/2022;POA;11502
20/08/2022;REC;9924
20/08/2022;SSA;1939
20/08/2022;TECA;157343
20/08/2022;VIX;12622
21/08/2022;BHZ;2534
21/08/2022;BSB;1670
21/08/2022;FOR;734
21/08/2022;RIO;1754
21/08/2022;POA;3653
21/08/2022;REC;8084
21/08/2022;SSA;5228
21/08/2022;TECA;34323
21/08/2022;VIX;723
22/08/2022;BHZ;17055
22/08/2022;BSB;10142
22/08/2022;CGB;8732
22/08/2022;CGR;3606
22/08/2022;FOR;3852
22/08/2022;RIO;26909
22/08/2022;MAO;1367
22/08/2022;POA;15330
22/08/2022;REC;15736
22/08/2022;SSA;9541
22/08/2022;TECA;92181
22/08/2022;VIX;10448
23/08/2022;BHZ;14742
23/08/2022;BSB;3204
23/08/2022;CGB;2642
23/08/2022;CGR;2238
23/08/2022;FOR;3084
23/08/2022;RIO;36576
23/08/2022;MAO;433
23/08/2022;POA;11890
23/08/2022;REC;17606
23/08/2022;SSA;4008
23/08/2022;TECA;165496
23/08/2022;VIX;13918
24/08/2022;BHZ;20510
24/08/2022;BSB;6410
24/08/2022;CGB;810
24/08/2022;CGR;4293
24/08/2022;FOR;1642
24/08/2022;RIO;44537
24/08/2022;MAO;128
24/08/2022;POA;15921
24/08/2022;REC;18508
24/08/2022;SSA;6078
24/08/2022;TECA;178574
24/08/2022;VIX;9935
25/08/2022;BHZ;20006
25/08/2022;BSB;8125
25/08/2022;CGB;5772
25/08/2022;CGR;1451
25/08/2022;FOR;1225
25/08/2022;RIO;42483
25/08/2022;MAO;2113
25/08/2022;POA;13537
25/08/2022;REC;12338
25/08/2022;SSA;6887
25/08/2022;TECA;179074
25/08/2022;VIX;12201
26/08/2022;BHZ;22777
26/08/2022;BSB;9947
26/08/2022;CGB;4112
26/08/2022;CGR;5241
26/08/2022;FOR;3588
26/08/2022;RIO;40839
26/08/2022;MAO;3204
26/08/2022;POA;15449
26/08/2022;REC;16271
26/08/2022;SSA;2183
26/08/2022;TECA;167460
26/08/2022;VIX;17050
27/08/2022;BHZ;20420
27/08/2022;BSB;7361
27/08/2022;CGB;7268
27/08/2022;CGR;566
27/08/2022;FOR;1662
27/08/2022;RIO;34686
27/08/2022;MAO;84
27/08/2022;POA;9566
27/08/2022;REC;11446
27/08/2022;SSA;7364
27/08/2022;TECA;143799
27/08/2022;VIX;14577
28/08/2022;BHZ;111
28/08/2022;BSB;1867
28/08/2022;FOR;1251
28/08/2022;RIO;1727
28/08/2022;POA;4697
28/08/2022;REC;9302
28/08/2022;SSA;7240
28/08/2022;TECA;31790
28/08/2022;VIX;380
29/08/2022;BHZ;17684
29/08/2022;BSB;6498
29/08/2022;CGB;6999
29/08/2022;CGR;5311
29/08/2022;FOR;3634
29/08/2022;RIO;25883
29/08/2022;MAO;2484
29/08/2022;POA;9193
29/08/2022;REC;12497
29/08/2022;SSA;8582
29/08/2022;TECA;63758
29/08/2022;VIX;9622
30/08/2022;BHZ;13150
30/08/2022;BSB;3554
30/08/2022;CGB;3123
30/08/2022;CGR;286
30/08/2022;FOR;3479
30/08/2022;RIO;32122
30/08/2022;MAO;3338
30/08/2022;POA;9992
30/08/2022;REC;17302
30/08/2022;SSA;1164
30/08/2022;TECA;149801
30/08/2022;VIX;11692
31/08/2022;BHZ;16733
31/08/2022;BSB;5181
31/08/2022;CGB;135
31/08/2022;CGR;3305
31/08/2022;FOR;2163
31/08/2022;RIO;42553
31/08/2022;MAO;3647
31/08/2022;POA;14052
31/08/2022;REC;19722
31/08/2022;SSA;5730
31/08/2022;TECA;154890
31/08/2022;VIX;15484
01/09/2022;BHZ;22439
01/09/2022;BSB;8518
01/09/2022;CGB;3904
01/09/2022;CGR;290
01/09/2022;FOR;3430
01/09/2022;RIO;38814
01/09/2022;MAO;1877
01/09/2022;POA;15481
01/09/2022;REC;14826
01/09/2022;SSA;6615
01/09/2022;TECA;160791
01/09/2022;VIX;10040
02/09/2022;BHZ;20609
02/09/2022;BSB;7909
02/09/2022;CGB;3424
02/09/2022;CGR;2709
02/09/2022;FOR;1164
02/09/2022;RIO;40555
02/09/2022;MAO;3227
02/09/2022;POA;13347
02/09/2022;REC;18483
02/09/2022;SSA;7901
02/09/2022;TECA;134077
02/09/2022;VIX;12229
03/09/2022;BHZ;16237
03/09/2022;BSB;5367
03/09/2022;CGB;5248
03/09/2022;CGR;4781
03/09/2022;FOR;1886
03/09/2022;RIO;33782
03/09/2022;MAO;1259
03/09/2022;POA;10662
03/09/2022;REC;11487
03/09/2022;SSA;6533
03/09/2022;TECA;113997
03/09/2022;VIX;14853
04/09/2022;BHZ;1278
04/09/2022;BSB;1642
04/09/2022;FOR;562
04/09/2022;RIO;5485
04/09/2022;POA;3341
04/09/2022;REC;11529
04/09/2022;SSA;4245
04/09/2022;TECA;29876
04/09/2022;VIX;505
05/09/2022;BHZ;16460
05/09/2022;BSB;7468
05/09/2022;CGB;6817
05/09/2022;CGR;2090
05/09/2022;FOR;3513
05/09/2022;RIO;26822
05/09/2022;MAO;3554
05/09/2022;POA;11247
05/09/2022;REC;13763
05/09/2022;SSA;6500
05/09/2022;TECA;56240
05/09/2022;VIX;8281
06/09/2022;BHZ;13220
06/09/2022;BSB;2351
06/09/2022;CGB;3084
06/09/2022;CGR;2204
06/09/2022;FOR;2366
06/09/2022;RIO;33690
06/09/2022;MAO;736
06/09/2022;POA;12201
06/09/2022;REC;22764
06/09/2022;SSA;2169
06/09/2022;TECA;144275
06/09/2022;VIX;14064
07/09/2022;BHZ;13733
07/09/2022;BSB;4904
07/09/2022;CGB;3465
07/09/2022;CGR;217
07/09/2022;FOR;3581
07/09/2022;RIO;27805
07/09/2022;POA;12895
07/09/2022;REC;9766
07/09/2022;SSA;4584
07/09/2022;TECA;107211
07/09/2022;VIX;8457
08/09/2022;BHZ;15731
08/09/2022;BSB;3747
08/09/2022;CGB;320
08/09/2022;CGR;1741
08/09/2022;FOR;3986
08/09/2022;RIO;37310
08/09/2022;MAO;2171
08/09/2022;POA;10080
08/09/2022;REC;8292
08/09/2022;SSA;7899
08/09/2022;TECA;114197
08/09/2022;VIX;9338
09/09/2022;BHZ;21783
09/09/2022;BSB;7325
09/09/2022;CGB;930
09/09/2022;CGR;4429
09/09/2022;FOR;1332
09/09/2022;RIO;31425
09/09/2022;MAO;2692
09/09/2022;POA;14193
09/09/2022;REC;6486
09/09/2022;SSA;3480
09/09/2022;TECA;145829
09/09/2022;VIX;13380
10/09/2022;BHZ;19510
10/09/2022;BSB;6307
10/09/2022;CGB;6322
10/09/2022;CGR;2364
10/09/2022;FOR;2270
10/09/2022;RIO;43685
10/09/2022;MAO;1948
10/09/2022;POA;9236
10/09/2022;REC;21546
10/09/2022;SSA;5147
10/09/2022;TECA;131509
10/09/2022;VIX;15139
11/09/2022;BHZ;2032
11/09/2022;BSB;1000
11/09/2022;RIO;2294
11/09/2022;POA;3524
11/09/2022;REC;5383
11/09/2022;SSA;1555
11/09/2022;TECA;32389
11/09/2022;VIX;83
12/09/2022;BHZ;16155
12/09/2022;BSB;6445
12/09/2022;CGB;5846
12/09/2022;CGR;3720
12/09/2022;FOR;2502
12/09/2022;RIO;34883
12/09/2022;MAO;1069
12/09/2022;POA;10649
12/09/2022;REC;11627
12/09/2022;SSA;11349
12/09/2022;TECA;59340
12/09/2022;VIX;9178
13/09/2022;BHZ;13855
13/09/2022;BSB;5958
13/09/2022;CGB;6594
13/09/2022;CGR;1362
13/09/2022;FOR;3587
13/09/2022;RIO;45035
13/09/2022;MAO;896
13/09/2022;POA;15432
13/09/2022;REC;14693
13/09/2022;SSA;1351
13/09/2022;TECA;130574
13/09/2022;VIX;12594
14/09/2022;BHZ;25700
14/09/2022;BSB;5820
14/09/2022;CGB;4623
14/09/2022;CGR;906
14/09/2022;FOR;1849
14/09/2022;RIO;41552
14/09/2022;MAO;1519
14/09/2022;POA;13427
14/09/2022;REC;12796
14/09/2022;SSA;1192
14/09/2022;TECA;149211
14/09/2022;VIX;16628
15/09/2022;BHZ;23842
15/09/2022;BSB;4724
15/09/2022;CGB;321
15/09/2022;CGR;2029
15/09/2022;FOR;4184
15/09/2022;RIO;41508
15/09/2022;MAO;3953
15/09/2022;POA;14642
15/09/2022;REC;3759
15/09/2022;SSA;7640
15/09/2022;TECA;151267
15/09/2022;VIX;13940
16/09/2022;BHZ;23838
16/09/2022;BSB;9152
16/09/2022;CGB;6615
16/09/2022;CGR;4017
16/09/2022;FOR;695
16/09/2022;RIO;40942
16/09/2022;MAO;3037
16/09/2022;POA;15506
16/09/2022;REC;17800
16/09/2022;SSA;6376
16/09/2022;TECA;140247
16/09/2022;VIX;16819
17/09/2022;BHZ;17217
17/09/2022;BSB;5261
17/09/2022;CGB;6848
17/09/2022;CGR;1739
17/09/2022;FOR;3826
17/09/2022;RIO;33562
17/09/2022;MAO;719
17/09/2022;POA;7400
17/09/2022;REC;11726
17/09/2022;SSA;6168
17/09/2022;TECA;126957
17/09/2022;VIX;13879
18/09/2022;BHZ;1931
18/09/2022;BSB;1143
18/09/2022;RIO;12983
18/09/2022;POA;3345
18/09/2022;REC;10266
18/09/2022;SSA;5006
18/09/2022;TECA;32836
18/09/2022;VIX;621
19/09/2022;BHZ;24333
19/09/2022;BSB;12140
19/09/2022;CGB;5713
19/09/2022;CGR;5903
19/09/2022;FOR;1738
19/09/2022;RIO;43742
19/09/2022;MAO;1131
19/09/2022;POA;13064
19/09/2022;REC;17289
19/09/2022;SSA;11589
19/09/2022;TECA;96277
19/09/2022;VIX;9879
20/09/2022;BHZ;23834
20/09/2022;BSB;4943
20/09/2022;CGB;4691
20/09/2022;CGR;479
20/09/2022;FOR;3351
20/09/2022;RIO;44668
20/09/2022;MAO;615
20/09/2022;POA;10490
20/09/2022;REC;15627
20/09/2022;SSA;1135
20/09/2022;TECA;126734
20/09/2022;VIX;15558
21/09/2022;BHZ;22981
21/09/2022;BSB;9196
21/09/2022;CGB;1731
21/09/2022;CGR;4017
21/09/2022;FOR;2222
21/09/2022;RIO;43936
21/09/2022;MAO;272
21/09/2022;POA;10861
21/09/2022;REC;10295
21/09/2022;SSA;2473
21/09/2022;TECA;140041
21/09/2022;VIX;14213
22/09/2022;BHZ;22920
22/09/2022;BSB;6828
22/09/2022;CGB;2963
22/09/2022;CGR;2627
22/09/2022;FOR;3963
22/09/2022;RIO;42101
22/09/2022;MAO;2406
22/09/2022;POA;16346
22/09/2022;REC;13260
22/09/2022;SSA;9097
22/09/2022;TECA;137454
22/09/2022;VIX;11292
23/09/2022;BHZ;22405
23/09/2022;BSB;7196
23/09/2022;CGB;7241
23/09/2022;CGR;3828
23/09/2022;FOR;1216
23/09/2022;RIO;38721
23/09/2022;MAO;2451
23/09/2022;POA;15495
23/09/2022;REC;9101
23/09/2022;SSA;5175
23/09/2022;TECA;126379
23/09/2022;VIX;14107
24/09/2022;BHZ;18390
24/09/2022;BSB;6910
24/09/2022;CGB;4500
24/09/2022;CGR;1878
24/09/2022;FOR;279
24/09/2022;RIO;37874
24/09/2022;MAO;1143
24/09/2022;POA;8501
24/09/2022;REC;9675
24/09/2022;SSA;8017
24/09/2022;TECA;110057
24/09/2022;VIX;14257
25/09/2022;BHZ;495
25/09/2022;BSB;1341
25/09/2022;RIO;10559
25/09/2022;POA;4766
25/09/2022;REC;9307
25/09/2022;SSA;4008
25/09/2022;TECA;27420
25/09/2022;VIX;24
26/09/2022;BHZ;17318
26/09/2022;BSB;7777
26/09/2022;CGB;7436
26/09/2022;CGR;4538
26/09/2022;FOR;4167
26/09/2022;RIO;32219
26/09/2022;MAO;2797
26/09/2022;POA;12510
26/09/2022;REC;12879
26/09/2022;SSA;7966
26/09/2022;TECA;54356
26/09/2022;VIX;12235
27/09/2022;BHZ;13532
27/09/2022;BSB;3719
27/09/2022;CGB;5295
27/09/2022;CGR;2053
27/09/2022;FOR;4353
27/09/2022;RIO;30819
27/09/2022;MAO;2462
27/09/2022;POA;12301
27/09/2022;REC;11685
27/09/2022;SSA;2211
27/09/2022;TECA;118699
27/09/2022;VIX;11482
28/09/2022;BHZ;22906
28/09/2022;BSB;4896
28/09/2022;CGB;4404
28/09/2022;CGR;2125
28/09/2022;FOR;3641
28/09/2022;RIO;37250
28/09/2022;MAO;407
28/09/2022;POA;13997
28/09/2022;REC;10037
28/09/2022;SSA;3322
28/09/2022;TECA;133733
28/09/2022;VIX;11481
29/09/2022;BHZ;15704
29/09/2022;BSB;4423
29/09/2022;CGB;2364
29/09/2022;CGR;3798
29/09/2022;FOR;1109
29/09/2022;RIO;35986
29/09/2022;MAO;2061
29/09/2022;POA;16091
29/09/2022;REC;10912
29/09/2022;SSA;4440
29/09/2022;TECA;132949
29/09/2022;VIX;13943
30/09/2022;BHZ;18378
30/09/2022;BSB;3828
30/09/2022;CGB;6942
30/09/2022;CGR;1891
30/09/2022;FOR;1369
30/09/2022;RIO;33402
30/09/2022;MAO;1996
30/09/2022;POA;13010
30/09/2022;REC;6343
30/09/2022;SSA;11424
30/09/2022;TECA;117940
30/09/2022;VIX;12554
01/10/2022;BHZ;18942
01/10/2022;BSB;3672
01/10/2022;CGB;3902
01/10/2022;CGR;1382
01/10/2022;FOR;1490
01/10/2022;RIO;31894
01/10/2022;MAO;1193
01/10/2022;POA;10661
01/10/2022;REC;7739
01/10/2022;SSA;9913
01/10/2022;TECA;99594
01/10/2022;VIX;13593
02/10/2022;BHZ;1910
02/10/2022;BSB;1309
02/10/2022;RIO;9442
02/10/2022;POA;2703
02/10/2022;REC;3995
02/10/2022;SSA;2733
02/10/2022;TECA;30993
02/10/2022;VIX;192
03/10/2022;BHZ;15351
03/10/2022;BSB;3410
03/10/2022;CGB;5572
03/10/2022;CGR;4425
03/10/2022;FOR;1980
03/10/2022;RIO;25883
03/10/2022;MAO;2000
03/10/2022;POA;12640
03/10/2022;REC;11692
03/10/2022;SSA;8383
03/10/2022;TECA;49629
03/10/2022;VIX;12075
04/10/2022;BHZ;23924
04/10/2022;BSB;3409
04/10/2022;CGB;3578
04/10/2022;CGR;1988
04/10/2022;FOR;3263
04/10/2022;RIO;28593
04/10/2022;MAO;1297
04/10/2022;POA;11571
04/10/2022;REC;13752
04/10/2022;SSA;5394
04/10/2022;TECA;109415
04/10/2022;VIX;13650
05/10/2022;BHZ;19922
05/10/2022;BSB;3484
05/10/2022;CGB;165
05/10/2022;CGR;2143
05/10/2022;FOR;1209
05/10/2022;RIO;31908
05/10/2022;MAO;1087
05/10/2022;POA;14652
05/10/2022;REC;14015
05/10/2022;SSA;1717
05/10/2022;TECA;119522
05/10/2022;VIX;15116
06/10/2022;BHZ;18650
06/10/2022;BSB;4235
06/10/2022;CGB;6579
06/10/2022;CGR;2661
06/10/2022;FOR;3283
06/10/2022;RIO;34102
06/10/2022;MAO;2180
06/10/2022;POA;15134
06/10/2022;REC;8594
06/10/2022;SSA;9425
06/10/2022;TECA;128321
06/10/2022;VIX;12626
07/10/2022;BHZ;21394
07/10/2022;BSB;4324
07/10/2022;CGB;3705
07/10/2022;CGR;3442
07/10/2022;FOR;1497
07/10/2022;RIO;30643
07/10/2022;MAO;2169
07/10/2022;POA;15855
07/10/2022;REC;10953
07/10/2022;SSA;6481
07/10/2022;TECA;110579
07/10/2022;VIX;13836
08/10/2022;BHZ;17019
08/10/2022;BSB;4426
08/10/2022;CGB;4464
08/10/2022;CGR;614
08/10/2022;FOR;174
08/10/2022;RIO;28021
08/10/2022;MAO;1028
08/10/2022;POA;7778
08/10/2022;REC;7379
08/10/2022;SSA;4669
08/10/2022;TECA;104635
08/10/2022;VIX;12977
09/10/2022;BHZ;1621
09/10/2022;BSB;848
09/10/2022;FOR;2361
09/10/2022;RIO;9933
09/10/2022;POA;5312
09/10/2022;REC;8231
09/10/2022;SSA;5220
09/10/2022;TECA;31798
09/10/2022;VIX;1
10/10/2022;BHZ;14211
10/10/2022;BSB;2763
10/10/2022;CGB;6654
10/10/2022;CGR;5007
10/10/2022;FOR;2757
10/10/2022;RIO;16569
10/10/2022;MAO;1463
10/10/2022;POA;13698
10/10/2022;REC;10958
10/10/2022;SSA;5457
10/10/2022;TECA;68289
10/10/2022;VIX;12073
